Wavelength (nm);Absorbance CV;Transmittance CV;;/Users/may-linnskuland/Desktop/spektrometri.sp;;;CV;
579.027;0.404;39.491
579.302;0.404;39.449
579.576;0.404;39.457
579.851;0.404;39.455
580.126;0.404;39.445
580.401;0.403;39.515
580.676;0.403;39.581
580.950;0.402;39.593
581.225;0.403;39.533
581.500;0.404;39.432
581.775;0.403;39.552
582.050;0.403;39.555
582.325;0.403;39.507
582.600;0.402;39.643
582.875;0.401;39.733
583.150;0.400;39.776
583.425;0.399;39.884
583.700;0.398;39.962
583.975;0.397;40.095
584.250;0.396;40.215
584.525;0.394;40.329
584.800;0.393;40.448
585.075;0.393;40.433
585.350;0.391;40.600
585.625;0.390;40.714
585.900;0.389;40.846
586.175;0.387;41.061
586.450;0.386;41.105
586.725;0.386;41.125
587.000;0.385;41.198
587.275;0.383;41.384
587.551;0.382;41.522
587.826;0.380;41.646
588.101;0.379;41.809
588.376;0.376;42.052
588.651;0.375;42.166
588.927;0.373;42.380
589.202;0.371;42.565
589.477;0.367;42.918
589.752;0.365;43.186
590.028;0.362;43.484
590.303;0.359;43.789
590.578;0.356;44.013
590.853;0.355;44.175
591.129;0.353;44.312
591.404;0.351;44.584
591.679;0.347;44.957
591.955;0.345;45.214
592.230;0.343;45.431
592.505;0.341;45.625
592.781;0.337;46.016
593.056;0.333;46.430
593.331;0.332;46.577
593.607;0.329;46.878
593.882;0.326;47.154
594.157;0.325;47.294
594.433;0.324;47.386
594.708;0.321;47.727
594.984;0.317;48.205
595.259;0.314;48.502
595.534;0.311;48.811
595.810;0.308;49.202
596.085;0.305;49.512
596.361;0.302;49.864
596.636;0.300;50.160
596.911;0.296;50.589
597.187;0.292;51.079
597.462;0.289;51.437
597.738;0.285;51.853
598.013;0.282;52.269
598.289;0.278;52.700
598.564;0.274;53.262
598.840;0.270;53.732
599.115;0.268;54.013
599.390;0.264;54.460
599.666;0.260;54.924
599.941;0.257;55.364
600.217;0.253;55.867
600.492;0.250;56.224
600.768;0.249;56.421
601.043;0.245;56.830
601.319;0.241;57.466
601.594;0.236;58.041
601.869;0.233;58.452
602.145;0.229;58.961
602.420;0.226;59.421
602.696;0.222;59.959
602.971;0.219;60.421
603.247;0.215;60.985
603.522;0.213;61.287
603.798;0.210;61.707
604.073;0.206;62.205
604.348;0.204;62.548
604.624;0.202;62.863
604.899;0.199;63.268
605.175;0.194;63.977
605.450;0.190;64.518
605.726;0.187;65.001
606.001;0.184;65.481
606.276;0.180;66.052
606.552;0.177;66.565
606.827;0.174;67.005
607.103;0.171;67.513
607.378;0.167;68.126
607.653;0.164;68.622
607.929;0.162;68.870
608.204;0.160;69.220
608.479;0.157;69.734
608.755;0.155;70.063
609.030;0.152;70.426
609.305;0.148;71.055
609.581;0.145;71.536
609.856;0.143;71.879
610.131;0.141;72.353
610.407;0.136;73.034
610.682;0.133;73.555
610.957;0.130;74.108
611.233;0.128;74.538
611.508;0.126;74.901
611.783;0.123;75.273
612.058;0.121;75.697
612.334;0.119;76.060
612.609;0.116;76.476
612.884;0.115;76.768
613.159;0.113;77.078
613.435;0.110;77.607
613.710;0.107;78.206
613.985;0.104;78.659
